id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Proto
9911713,Room near Mas Museum and Marina,11087865,Rooms Antwerpen,M,Universiteitsbuurt,51.22643,4.41102,Private room,38,1,275,2021-12-17,3.75,3,349,24,M,Haha
9913124,Lux Loft in the heart of Historic Antwerp,50969699,Petra,M,Historisch Centrum,51.22019,4.40334,Entire home/apt,175,2,178,2021-11-28,2.49,2,320,18,M,Haha
10015096,2 slpk appartement op toplocatie,51433236,Tinne,M,Theaterbuurt-Meir,51.21225,4.40518,Entire home/apt,50,30,161,2021-04-23,2.25,1,54,1,M,Haha
10050755,Historisch zolderappartement  (privé),17189644,Irene,M,Universiteitsbuurt,51.2246,4.41303,Entire home/apt,70,1,71,2020-07-20,0.97,1,0,0,M,Haha
10170353,101、Antwerp central station's charming apartment,52106350,Jackie,M,Amandus - Atheneum,51.21851,4.42561,Entire home/apt,140,2,132,2021-11-21,1.86,6,350,14,M,Haha
10172878,Arty Penthouse Great View & Terrace,7980790,John,M,Borgerhout Intra Muros Zuid,51.20985,4.42966,Entire home/apt,54,2,80,2021-12-12,1.16,1,349,7,M,Haha
10196951,Quiet stay in double room in the center of Antwerp,22962538,Roze,M,Stuivenberg,51.22232,4.43674,Private room,40,2,18,2021-01-31,0.29,2,365,1,M,Haha
10220506,Great location by the river,27425148,Delphine,M,Eilandje,51.23058,4.4044,Entire home/apt,120,2,20,2018-03-18,0.28,1,0,0,M,Haha
10286773,Beautiful apartment with a view,8757194,Vito,M,Historisch Centrum,51.22479,4.4038,Entire home/apt,66,2,267,2021-12-05,3.72,1,50,34,M,Haha
10411697,A apartment in the heart of antwerp,52381211,Lifen,M,Amandus - Atheneum,51.21911,4.42406,Entire home/apt,165,2,39,2019-07-30,0.55,1,354,0,M,Haha
10429341,Lovely quiet room close to centre !,7541216,Valérie,M,Universiteitsbuurt,51.2213,4.41272,Private room,48,3,60,2020-02-18,0.83,1,328,0,M,Haha
10582792,House of Books for your summer,33481052,Anne,M,Borgerhout Intra Muros Zuid,51.21533,4.42782,Private room,220,10,1,2019-01-03,0.03,6,0,0,M,Haha
10604260,Historical City Antwerp.,10026319,Marc,M,Universiteitsbuurt,51.22014,4.40545,Private room,63,1,222,2021-12-19,3.08,2,314,3,M,Haha
10693965,Antwerp center city,10026319,Marc,M,Historisch Centrum,51.22203,4.40495,Private room,63,1,188,2021-12-12,2.65,2,305,2,M,Haha
10743570,Grand Loft in the heart of historic Antwerp,50969699,Petra,M,Historisch Centrum,51.21939,4.40344,Entire home/apt,170,2,179,2021-11-19,2.99,2,313,24,M,Haha
10845191,Cosy Studio Historic Centre,56170552,Ada & Wim,M,Historisch Centrum,51.22237,4.4026,Private room,54,1,390,2021-11-12,5.44,1,161,58,M,Haha
10865022,Small Loft! Beautiful Panorama! Ideal for a couple,14336753,Bert,M,Brederode,51.20287,4.39347,Entire home/apt,81,3,134,2021-12-11,1.87,5,208,16,M,Haha
11004345,Luxury flat  @ Antwerp Old Town + WiFi,43247005,Rebecca,M,Historisch Centrum,51.21805,4.39979,Entire home/apt,138,1,40,2021-12-21,1.37,16,348,5,M,Haha
11007796,Hip flat @ Antwerp Old Town + fast WiFi,43247005,Rebecca,M,Historisch Centrum,51.21813,4.40057,Entire home/apt,99,1,48,2021-11-29,0.74,16,328,6,M,Haha
11036503,Antwerpen apartment 1,57272728,Lahkim,M,Centraal Station,51.21815,4.41903,Entire home/apt,106,1,33,2021-07-04,0.46,4,327,3,M,Haha
11052512,2 bedroom Deluxe apartment,30529416,Kelly,M,Stadspark,51.20783,4.42062,Entire home/apt,199,2,0,M,M,1,364,0,M,Haha
11052720,comfortabel en duurzaam kamperen,57363821,Ann,M,Markgrave,51.19312,4.40768,Entire home/apt,110,2,2,2016-08-21,0.03,1,363,0,M,Haha
11054114,antwerpen apartment 2,57272728,Lahkim,M,Centraal Station,51.21905,4.41799,Entire home/apt,120,1,20,2020-01-03,0.28,4,357,0,M,Haha
11054989,antwerpen apartment 3,57272728,Lahkim,M,Centraal Station,51.21801,4.41766,Entire home/apt,106,1,26,2021-08-05,0.36,4,328,1,M,Haha
11055119,antwerpen apartment 4,57272728,Lahkim,M,Centraal Station,51.21769,4.4179,Entire home/apt,106,1,48,2021-08-30,0.67,4,356,1,M,Haha
11111703,Renovated Appartement,57724118,Marc,M,Borgerhout Intra Muros Zuid,51.21333,4.43093,Entire home/apt,68,5,19,2021-11-05,0.28,1,270,4,M,Haha
11205171,NEW - lovely apartment - historic A,13255065,Nathalie & Gerhard,M,Universiteitsbuurt,51.22287,4.40876,Entire home/apt,65,7,144,2021-08-22,2.02,1,0,1,M,Haha
11209398,Modern flat @ Antwerp hotspot!WI-FI,43247005,Rebecca,M,Historisch Centrum,51.21894,4.4017,Entire home/apt,126,1,6,2021-11-15,0.2,16,349,2,M,Haha
11234792,Specious appt in the city center,58570541,Raïssa,M,Historisch Centrum,51.22138,4.39954,Entire home/apt,157,2,55,2021-12-04,0.8,1,359,2,M,Haha
11288058,DOMIEN (gehele woning of kamer),57800268,D.,M,Zuid,51.20843,4.39661,Private room,94,2,0,M,M,1,89,0,M,Haha
11320350,Apartment in historic center - 2nd,21926085,Vanessa,M,Universiteitsbuurt,51.22169,4.40872,Entire home/apt,89,30,1,2016-12-16,0.02,3,55,0,M,Haha
11361302,beschikbaar vanaf 01/04/2016,59517213,Gulpari,M,Hoboken - Noord,51.17908,4.35645,Entire home/apt,600,1,0,M,M,1,90,0,M,Haha
11386961,Light and space in Antwerp Zuid ap,29142151,Suzy,M,Zuid,51.20966,4.38592,Entire home/apt,80,21,6,2021-10-31,0.09,3,328,1,M,Haha
11594953,Spacious apartment with terrace in Antwerp,61343779,Paul,M,Haringrode,51.20359,4.42284,Entire home/apt,100,1,67,2020-09-10,1.09,1,143,0,M,Haha
11649861,LUXURY CENTRAL APARTMENT - Antwerp,48249191,Lieven,M,Theaterbuurt-Meir,51.21622,4.41184,Entire home/apt,100,1,61,2019-08-11,0.88,1,1,0,M,Haha
11687167,ROOMIE DE AUDIO PLANT,34035873,Warre,M,Oud - Merksem,51.23874,4.44225,Private room,26,14,38,2021-11-30,0.55,1,58,1,M,Haha
11702316,Entire floor of a house  with a sun terrace,7639316,David,M,Zuid,51.2111,4.40071,Private room,60,1,49,2021-11-28,1.48,1,75,18,M,Haha
11878238,Modern fully furnished flat,11154046,Roos,M,Deurne Zuid West,51.20821,4.45936,Entire home/apt,66,5,28,2018-10-07,0.43,1,0,0,M,Haha
11898838,looking for that hidden treasure??,34913046,Laila,M,Theaterbuurt-Meir,51.21915,4.40721,Entire home/apt,134,2,219,2021-12-24,3.15,2,289,29,M,Haha
12100076,Fuths Loft Penthouse 85,43673173,Daan,M,Centraal Station,51.21384,4.41647,Entire home/apt,152,2,8,2020-02-24,0.12,2,274,0,M,Haha
12145173,GREEN HOUSE . bed.breakfast.bicycle,65199542,Annelies & Frank,M,Groenenhoek,51.1947,4.44496,Private room,55,1,0,M,M,1,147,0,M,Haha
12215914,Cosy Atelier With City Garden,65705918,Leen,M,Borgerhout Intra Muros Noord,51.21534,4.43989,Entire home/apt,60,2,66,2021-11-21,0.95,1,70,3,M,Haha
12238423,Beautiful apartment in city centre,65855928,Leen,M,Stadspark,51.20899,4.41123,Entire home/apt,78,2,182,2021-12-19,2.69,3,260,12,M,Haha
12247552,Retro Arty Farty 2 bedroom flat bright with a view,62437812,Antwerp Apartment,M,Nieuw - Kwartier Oost,51.17916,4.43509,Entire home/apt,89,2,14,2018-06-30,0.2,2,328,0,M,Haha
12312880,Spacious split level room in urban oasis of calm,60969448,Bjorn,M,Haringrode,51.2058,4.42025,Private room,60,2,96,2021-12-19,2.08,1,112,19,M,Haha
12340028,penthouse with lots of light and two terraces,6890762,Marieke,M,Oud - Berchem,51.19935,4.42623,Entire home/apt,55,3,9,2021-08-23,0.82,1,7,9,M,Haha
12425295,"Big appartment 90m2, great location",67208812,Annabel,M,Harmonie,51.20972,4.40767,Entire home/apt,67,21,35,2021-10-06,0.53,1,314,3,M,Haha
12443915,Villa Einstein 1 th,67322181,Eli,M,Centraal Station,51.21641,4.41725,Entire home/apt,129,1,63,2021-07-04,0.93,8,91,3,M,Haha
12452412,Villa Einstein 2th,67322181,Eli,M,Centraal Station,51.21641,4.41725,Entire home/apt,132,1,168,2021-11-13,2.43,8,92,9,M,Haha
12509158,Beautiful loft with big terrace and jacuzzi,2452987,Eveline,M,Amandus - Atheneum,51.22053,4.41801,Entire home/apt,88,12,31,2020-11-20,0.64,1,359,0,M,Haha
12576409,Classy flat @ Antwerp Old Town + free WiFi,43247005,Rebecca,M,Historisch Centrum,51.21917,4.40067,Entire home/apt,95,1,39,2021-03-22,0.64,16,359,2,M,Haha
12637515,Duplex Apartment,67322181,Eli,M,Centraal Station,51.21641,4.41725,Entire home/apt,146,1,132,2021-11-26,2.02,8,154,19,M,Haha
12646547,Trendy flat @ Antwerp Old Town + fast WiFi,43247005,Rebecca,M,Historisch Centrum,51.21959,4.40102,Entire home/apt,119,1,53,2021-11-09,0.84,16,328,5,M,Haha
12659772,"Cosy home, excellent location!",11811395,Pauline,M,Zuid,51.20991,4.39932,Entire home/apt,99,2,30,2021-09-12,0.45,1,318,7,M,Haha
12693565,Apartment in historic center,21926085,Vanessa,M,Universiteitsbuurt,51.22177,4.40868,Entire home/apt,89,90,7,2021-12-17,0.1,3,268,1,M,Haha
12734670,2 rooms + bathroom in quiet neighboorhood of A'pen,54840474,Bianca,M,Borgerhout Extra Muros,51.20394,4.45228,Private room,69,7,34,2021-09-12,0.51,1,332,1,M,Haha
12746696,TOOG (ecofriendly loft apartment),3922134,Erwin,M,Universiteitsbuurt,51.22382,4.40901,Entire home/apt,96,2,340,2021-12-19,4.95,1,280,41,M,Haha
12749687,Soulful loft apartment,4699615,Johan,M,Markgrave,51.20144,4.40261,Entire home/apt,85,1,41,2021-12-23,0.62,1,21,10,M,Haha
12751138,Lovely studio in historic center,21926085,Vanessa,M,Universiteitsbuurt,51.22175,4.4086,Entire home/apt,89,3,18,2020-02-28,0.26,3,0,0,M,Haha
12752072,Big sunny appartement full of green,23445793,Margo,M,Groenenhoek,51.19898,4.44045,Entire home/apt,70,1,28,2021-12-12,0.41,1,2,1,M,Haha
12838033,Le Tissu Résidence L 1 bedroom,24968524,Wim,M,Stadspark,51.20969,4.41986,Entire home/apt,172,2,2,2020-03-27,0.04,3,0,0,M,Haha
12839266,Le Tissu Résidence XL 2 bedrooms,24968524,Wim,M,Centraal Station,51.21115,4.42117,Entire home/apt,193,2,0,M,M,3,0,0,M,Haha
12862721,Beautiful and luxurious apartment for 1 - 6 guests,46432178,Jef,M,Borgerhout Extra Muros,51.20949,4.44787,Entire home/apt,77,2,89,2019-05-23,1.31,1,0,0,M,Haha
12864070,Stadspark (City Park),70325465,Dries,M,Stadspark,51.20972,4.42234,Entire home/apt,67,2,105,2021-12-06,1.58,1,131,18,M,Haha
12959452,Chic flat @ Antwerp Old Town Best Location +WiFi,43247005,Rebecca,M,Historisch Centrum,51.21917,4.401,Entire home/apt,145,1,187,2021-11-30,2.77,16,360,4,M,Haha
13020103,Studio in the heart of Antwerp,71880491,Mady,M,Stadspark,51.20724,4.41766,Entire home/apt,70,1,20,2017-07-30,0.3,1,0,0,M,Haha
13027951,Amazing place in centre with free parking,7180790,Sean,M,Historisch Centrum,51.22285,4.40233,Entire home/apt,100,1,305,2021-06-16,5.03,1,8,4,M,Haha
13189346,Beautiful Light Apartment in Trendy South Quarter,1935190,Linda,M,Sint-Andries,51.21213,4.3976,Entire home/apt,85,3,5,2021-12-02,0.08,2,83,2,M,Haha
13249852,Relaxing homey stay in Antwerp,69740310,Brecht,M,Tentoonstellingswijk,51.19149,4.38945,Private room,800,5,31,2017-03-03,0.46,1,54,0,M,Haha
13263169,Modern woonhuis stadstuin Antwerpen Kiel + Fietsen,28086961,Kim,M,Kiel,51.19175,4.37505,Entire home/apt,64,50,29,2017-11-18,0.44,1,89,0,M,Haha
13306153,"Romantic cosy room with shower, bath and soul!",4586965,Marie,M,Middelheim,51.18248,4.39052,Private room,50,1,43,2021-08-16,0.63,2,239,1,M,Haha
13350400,new very bright studio in the centre of Antwerp,32949554,Stéphane En Anneke,M,Theaterbuurt-Meir,51.21128,4.4073,Entire home/apt,95,2,109,2021-12-17,1.62,1,321,4,M,Haha
13372879,"Renovated, spacious & cosy apartment in Antwerp",12108305,Stéphanie,M,Tentoonstellingswijk,51.19281,4.39243,Entire home/apt,69,2,57,2021-12-12,0.87,2,27,7,M,Haha
13426813,Charming studio in Antwerp,27585607,Christel,M,Amandus - Atheneum,51.22499,4.42104,Entire home/apt,59,2,257,2021-12-12,3.82,3,349,34,M,Haha
13427359,Stylish and bright 19th century loft with terrace,6930093,"Ian, Jande En Marie",M,Borgerhout Intra Muros Noord,51.21629,4.43434,Entire home/apt,219,2,138,2021-12-05,2.09,2,83,12,M,Haha
13601093,Private room near city center,64643964,Klaas,M,Stuivenberg,51.22114,4.42905,Private room,56,2,277,2021-12-13,4.13,2,87,29,M,Haha
13640722,⭐️Stylish Bright Apt ✔2 BR ✔2 Patio ✔Free Ⓟ,3042153,Hannes,M,Eilandje,51.23149,4.41288,Entire home/apt,128,1,279,2021-12-20,5.69,1,290,73,M,Haha
13670107,"Privé kamer met dakterras, badkamer & keuken",77953413,Stefan En Eva,M,Borgerhout Intra Muros Zuid,51.2107,4.43386,Entire home/apt,43,5,36,2020-07-27,0.56,2,0,0,M,Haha
13722848,"Suite ""Asian Dreams"" - with terrace",38724058,Anatoly,M,Brederode,51.20646,4.40239,Entire home/apt,135,1,34,2021-11-29,0.58,3,67,17,M,Haha
13799108,"Green garden apartment, terrace, near Zurenborg",78782749,Luc,M,Borgerhout Intra Muros Zuid,51.21082,4.43219,Entire home/apt,87,60,31,2021-08-12,0.47,1,0,2,M,Haha
13852131,*Our zen spot in the city center. Quiet&authentic*,44408312,Orlando,M,Harmonie,51.20508,4.40824,Entire home/apt,144,1,128,2021-11-28,2.44,1,87,14,M,Haha
14060986,Small cosy house at magical location.,17124778,Ines,M,Deurne Dorp - Gallifort,51.21863,4.45677,Entire home/apt,49,1,65,2021-08-24,0.99,1,297,1,M,Haha
14084973,Chakra Room with garden view,19226908,Linda,M,Deurne Zuid Oost,51.19715,4.46556,Private room,95,1,3,2021-12-12,0.5,3,178,3,M,Haha
14436448,Charming Apartment at hipster South!,88868109,Dries,M,Zuid,51.20615,4.38984,Entire home/apt,60,2,39,2021-04-30,0.61,1,179,1,M,Haha
14527835,Quiet Oasis in the Bustling Nationalestraat,2702001,Tom & Carla,M,Sint-Andries,51.21557,4.39889,Entire home/apt,61,2,281,2021-12-26,4.51,1,343,40,M,Haha
14780607,green loft in a former city farm,3357844,Bart,M,Borgerhout Intra Muros Noord,51.21882,4.43926,Entire home/apt,118,2,24,2017-10-16,0.38,1,70,0,M,Haha
14798944,luxurious ground floor apartment & terrace,50704771,Hanna,M,Amandus - Atheneum,51.22066,4.42374,Entire home/apt,65,2,226,2021-12-25,3.53,1,295,33,M,Haha
14813245,"Number22Antwerp, Relax&trendy flat",6068286,Frank Frédéric,M,Zuid,51.20945,4.4008,Entire home/apt,76,1,13,2021-11-06,0.2,5,360,3,M,Haha
14855524,Grand loft @ Antwerp hotspot 2400sq.f + pool table,43247005,Rebecca,M,Theaterbuurt-Meir,51.21796,4.41376,Entire home/apt,216,1,181,2021-11-09,2.81,16,357,10,M,Haha
14897210,Centrally located large house with parking space,5875939,Joris,M,Stadspark,51.20897,4.41436,Entire home/apt,838,2,24,2021-11-01,0.39,2,362,2,M,Haha
14905174,Pretty room in the centre of Wilrijk,93598620,Julie,M,Wilrijk Centrum,51.17017,4.39297,Private room,30,4,33,2021-10-11,0.52,1,236,6,M,Haha
15217689,Sfeervolle kamer in den 'Groenenhoek',82848998,Saskia,M,Groenenhoek,51.19505,4.44115,Private room,35,1,63,2021-12-13,3.61,1,116,53,M,Haha
15270962,"Big rooftop room, near city and near concert hall",97157198,Joan,M,Oud - Merksem,51.23779,4.44474,Private room,50,2,36,2021-06-13,0.56,1,0,1,M,Haha
15280340,B&B Marnix op het trendy zuid,97238850,Robert,M,Zuid,51.21057,4.39913,Private room,92,1,35,2020-01-01,0.57,1,313,0,M,Haha
15291805,Roomy 1 bedroom Appart. Close to central station,97216733,Benjamin,M,Stadspark,51.21038,4.42004,Entire home/apt,45,1,5,2020-09-25,0.27,1,0,0,M,Haha
15292817,Nice big room in charming modern flat in Antwerp,76723203,Carlile,M,Markgrave,51.19394,4.40006,Private room,44,2,39,2021-10-29,0.63,1,353,3,M,Haha
15371998,Light apartment in historical center with garage,28757711,Ewa,M,Universiteitsbuurt,51.22045,4.40892,Entire home/apt,140,2,157,2021-12-13,2.48,1,169,26,M,Haha
15464986,Joyful bedrooms in citizen home nearby the center,40091080,Hilde,M,Hoboken - Noord,51.18151,4.35268,Private room,210,2,3,2018-03-04,0.05,2,361,0,M,Haha
15467146,"Mooie, grote slaapkamer bij Antwerpen Centr.",40091080,Hilde,M,Hoboken - Noord,51.18066,4.35266,Private room,70,2,12,2020-02-28,0.2,2,362,0,M,Haha
15520735,Cozy and spacious apartment close to city centre,32972900,Alexander,M,Markgrave,51.19874,4.40437,Entire home/apt,69,1,22,2021-12-18,0.86,1,16,8,M,Haha
15650986,Gezellig 1-slpk app. op toplocatie met terras,10342058,Sofie & Manu,M,Zuid,51.20676,4.3893,Entire home/apt,65,2,14,2020-01-02,0.23,2,328,0,M,Haha
15657753,"Cosy, big and light house with garage and bicycles",13033912,Steffie,M,Stuivenberg,51.22206,4.43501,Entire home/apt,48,2,12,2017-08-28,0.19,1,115,0,M,Haha
15715672,Charmante grote 1 pers. kamer in  Herenhuis.,73367584,Veerle,M,Hoboken - Centrum,51.17735,4.34941,Private room,59,2,15,2021-09-23,0.29,2,179,1,M,Haha
15738162,"""Hemels blauw"":  studio met 2 aparte slaapkamers.",13238213,Maddy,M,Centraal Station,51.21696,4.42687,Entire home/apt,80,2,0,M,M,1,84,0,M,Haha
15763164,Terrace Luxury Suite 4,101924239,Kaai11,M,Sint-Andries,51.2159,4.39338,Private room,209,1,12,2021-11-05,0.21,6,335,7,M,Haha
15768383,Riverside View Luxury Suite 5,101924239,Kaai11,M,Sint-Andries,51.21586,4.39329,Private room,154,1,15,2021-09-13,0.24,6,329,7,M,Haha
15779315,Character Luxury Suite 1,101924239,Kaai11,M,Sint-Andries,51.21735,4.39443,Private room,194,1,1,2018-08-03,0.02,6,349,0,M,Haha
15784571,Charming house - 1 bedroom  & sunny roof terrace,12541148,Sofie,M,Borgerhout Intra Muros Noord,51.21776,4.44,Entire home/apt,63,4,5,2018-01-01,0.08,1,53,0,M,Haha
15794519,City View Luxury Suite 6,101924239,Kaai11,M,Sint-Andries,51.21565,4.3932,Private room,154,1,1,2021-11-01,0.54,6,336,1,M,Haha
15808837,"Spacious apartment, top location in city center!",63528251,Slapen In Apen,M,Sint-Andries,51.21755,4.3984,Entire home/apt,101,2,40,2021-07-04,0.64,2,357,6,M,Haha
15853340,Cozy place for a quiet night,47960379,Marleen,M,Oud - Berchem,51.20024,4.42324,Private room,41,1,59,2021-09-12,0.97,1,359,6,M,Haha
15878210,Spacious apartment in city center,10985363,Niels,M,Universiteitsbuurt,51.22251,4.40888,Entire home/apt,60,2,12,2019-11-03,0.19,1,0,0,M,Haha
15929001,Double room design apartement & panoramic views,103363284,Nathalie,M,Eilandje,51.23074,4.41726,Entire home/apt,57,29,6,2021-05-02,0.1,9,193,1,M,Haha
15949936,Surprising characteristic apartment in Antwerp,24731798,Christel & Paul,M,Amandus - Atheneum,51.21955,4.42767,Entire home/apt,89,2,91,2021-11-21,1.53,2,61,8,M,Haha
15952890,"Perfect view, loft, city center!",63528251,Slapen In Apen,M,Historisch Centrum,51.21957,4.39847,Entire home/apt,114,1,87,2021-12-19,1.41,2,344,19,M,Haha
16036168,Beautiful sunny apartment in the centre of Antwerp,104344031,Kristof,M,Historisch Centrum,51.22437,4.40449,Entire home/apt,89,12,47,2021-12-20,0.77,1,130,8,M,Haha
16040670,Homy apartment near many parks #LovelyGreen,104393507,Kristien,M,Deurne Zuid Oost,51.20076,4.4604,Private room,55,7,14,2019-05-16,0.26,1,0,0,M,Haha
16107337,Charmante studio,19889207,Alexander,M,Historisch Centrum,51.22334,4.40327,Entire home/apt,60,1,352,2021-12-12,5.69,4,153,58,M,Haha
16167667,Charming apartment. Top location ! Romantic. Cozy.,45923414,Linda,M,Zuid,51.2072,4.39101,Entire home/apt,81,2,21,2021-10-31,0.34,2,359,4,M,Haha
16225766,Fully renovated superb townhouse with garden,23844879,Jasmien,M,Zurenborg,51.20701,4.43017,Entire home/apt,250,30,16,2017-07-31,0.26,1,124,0,M,Haha
16228171,Egg-shaped house...,14408766,Bert En Ellen,M,Oud - Berchem,51.1949,4.41775,Entire home/apt,100,30,216,2020-09-23,3.52,1,9,0,M,Haha
16238598,Nice studio in the historic centre of Antwerp,106146420,Patrick,M,Historisch Centrum,51.22164,4.40213,Entire home/apt,70,2,200,2021-12-13,3.39,2,164,29,M,Haha
16271484,Modern and cozy Studio with Garden in centre,23011043,Chaohu,M,Universiteitsbuurt,51.22589,4.40709,Entire home/apt,60,1,241,2021-12-23,4.96,1,147,55,M,Haha
16291478,Entire house with sauna & outdoor shower,106578417,Greet,M,Universiteitsbuurt,51.22453,4.40852,Entire home/apt,150,2,75,2021-12-05,1.23,1,335,24,M,Haha
16317142,Cosy & renovated apartment !!,40169128,Charlotte,M,Brederode,51.20076,4.39584,Entire home/apt,55,2,2,2019-07-11,0.05,1,0,0,M,Haha
16424246,Compact double room with 2 shower rooms,103363284,Nathalie,M,Eilandje,51.23044,4.41957,Entire home/apt,46,29,4,2020-09-13,0.09,9,0,0,M,Haha
16546399,Simpel 1 p privé kamer,20572492,JackieJ,M,Borgerhout Intra Muros Zuid,51.21247,4.44015,Private room,27,2,25,2020-12-01,0.64,3,0,0,M,Haha
16610326,Penthouse near Central Station,109618168,Chantal & Christian,M,Stuivenberg,51.21903,4.43118,Private room,95,2,32,2021-11-21,0.54,3,243,4,M,Haha
16612557,Duplex Apartment with Garden and Free parking,37716821,Andreas,M,Valaar,51.18015,4.37383,Entire home/apt,85,3,72,2021-10-29,1.23,2,117,19,M,Haha
16630701,Amazing and Cozy Apartment,103947136,Charissa,M,Universiteitsbuurt,51.22003,4.40823,Entire home/apt,187,1,56,2021-12-06,0.93,4,232,21,M,Haha
16700193,2Bedroom Mid century park view apartment,511187,Julie,M,Harmonie,51.19922,4.41085,Entire home/apt,154,1,30,2021-12-12,0.56,3,0,11,M,Haha
16723796,top floor 100y old townhouse Antwerp North,21590321,Ann,M,Oud - Merksem,51.23874,4.43784,Entire home/apt,66,2,36,2021-12-11,0.6,1,140,4,M,Haha
16781156,Beautiful appartment with a VIEW,104475432,Rahul,M,Amandus - Atheneum,51.22972,4.41662,Entire home/apt,63,3,7,2021-06-30,0.14,1,1,1,M,Haha
16792858,House of Magic [Harry Potter themed],11817841,Zola,M,Universiteitsbuurt,51.22488,4.40814,Entire home/apt,175,1,258,2021-12-17,4.37,1,333,44,M,Haha
16818256,Architectural gem in the heart of Antwerp,4492282,Lies,M,Sint-Andries,51.21407,4.40014,Entire home/apt,250,7,2,2018-03-14,0.04,2,334,0,M,Haha
16833815,Very cozy apartment,110993942,Rev,M,Amandus - Atheneum,51.21905,4.42299,Entire home/apt,110,2,18,2021-11-13,0.31,16,340,5,M,Haha
16835869,Luxe cosy studio in central Antwerp,51344196,Kwaisum,M,Centraal Station,51.21903,4.4161,Entire home/apt,71,3,51,2020-07-26,0.87,2,295,0,M,Haha
